datetime,symbol,open,high,low,close,volume,TimeFrame
2024-03-21 13:34:00,NSE:APARINDS,6253.95,6253.95,6253.0,6253.0,12.0,1_minute
2024-03-21 13:35:00,NSE:APARINDS,6253.0,6253.0,6253.0,6253.0,44.0,1_minute
2024-03-21 13:36:00,NSE:APARINDS,6255.0,6257.75,6255.0,6257.75,8.0,1_minute
2024-03-21 13:37:00,NSE:APARINDS,6253.0,6265.5,6253.0,6265.5,164.0,1_minute
2024-03-21 13:38:00,NSE:APARINDS,6261.7,6262.85,6261.7,6262.85,154.0,1_minute
2024-03-21 13:39:00,NSE:APARINDS,6261.85,6261.85,6257.0,6257.0,102.0,1_minute
2024-03-21 13:40:00,NSE:APARINDS,6256.55,6261.0,6253.0,6261.0,466.0,1_minute
2024-03-21 13:41:00,NSE:APARINDS,6261.65,6262.7,6261.65,6261.95,9.0,1_minute
2024-03-21 13:42:00,NSE:APARINDS,6261.95,6263.8,6258.8,6263.8,84.0,1_minute
2024-03-21 13:43:00,NSE:APARINDS,6258.95,6263.0,6258.95,6263.0,28.0,1_minute
2024-03-21 13:44:00,NSE:APARINDS,6258.95,6263.05,6258.95,6262.7,15.0,1_minute
2024-03-21 13:45:00,NSE:APARINDS,6262.7,6264.5,6259.0,6259.0,69.0,1_minute
2024-03-21 13:46:00,NSE:APARINDS,6259.6,6269.0,6259.6,6266.1,83.0,1_minute
2024-03-21 13:47:00,NSE:APARINDS,6266.5,6269.0,6266.5,6269.0,40.0,1_minute
2024-03-21 13:48:00,NSE:APARINDS,6269.8,6276.15,6269.8,6271.4,105.0,1_minute
2024-03-21 13:49:00,NSE:APARINDS,6275.0,6286.6,6275.0,6280.15,255.0,1_minute
2024-03-21 13:50:00,NSE:APARINDS,6279.6,6281.75,6276.85,6281.75,119.0,1_minute
2024-03-21 13:51:00,NSE:APARINDS,6281.4,6284.85,6278.1,6280.0,134.0,1_minute
2024-03-21 13:52:00,NSE:APARINDS,6280.0,6288.65,6280.0,6284.95,377.0,1_minute
2024-03-21 13:53:00,NSE:APARINDS,6282.25,6286.95,6282.25,6282.35,45.0,1_minute
2024-03-21 13:54:00,NSE:APARINDS,6282.35,6285.6,6282.35,6284.0,112.0,1_minute
2024-03-21 13:55:00,NSE:APARINDS,6287.8,6287.8,6284.0,6285.9,45.0,1_minute
2024-03-21 13:56:00,NSE:APARINDS,6282.6,6300.0,6282.0,6298.25,1084.0,1_minute
2024-03-21 13:57:00,NSE:APARINDS,6296.5,6300.0,6296.1,6300.0,291.0,1_minute
2024-03-21 13:58:00,NSE:APARINDS,6293.15,6294.15,6293.15,6294.15,22.0,1_minute
2024-03-21 13:59:00,NSE:APARINDS,6300.0,6301.3,6296.55,6296.55,851.0,1_minute
2024-03-21 14:00:00,NSE:APARINDS,6297.05,6300.0,6294.3,6294.95,211.0,1_minute
2024-03-21 14:01:00,NSE:APARINDS,6294.15,6297.75,6291.7,6297.15,18.0,1_minute
2024-03-21 14:02:00,NSE:APARINDS,6297.15,6297.15,6291.7,6292.0,51.0,1_minute
2024-03-21 14:03:00,NSE:APARINDS,6295.95,6295.95,6292.8,6293.0,9.0,1_minute
2024-03-21 14:04:00,NSE:APARINDS,6297.0,6297.15,6293.85,6293.85,84.0,1_minute
2024-03-21 14:05:00,NSE:APARINDS,6293.85,6297.1,6293.85,6297.1,63.0,1_minute
2024-03-21 14:06:00,NSE:APARINDS,6296.8,6298.0,6296.8,6298.0,23.0,1_minute
2024-03-21 14:07:00,NSE:APARINDS,6299.0,6299.0,6294.25,6294.25,446.0,1_minute
2024-03-21 14:08:00,NSE:APARINDS,6298.4,6300.0,6298.0,6300.0,1172.0,1_minute
2024-03-21 14:09:00,NSE:APARINDS,6297.5,6300.0,6297.5,6297.5,16.0,1_minute
2024-03-21 14:10:00,NSE:APARINDS,6300.0,6300.0,6297.5,6298.3,35.0,1_minute
2024-03-21 14:11:00,NSE:APARINDS,6300.0,6300.0,6297.5,6297.5,279.0,1_minute
2024-03-21 14:12:00,NSE:APARINDS,6298.0,6298.0,6298.0,6298.0,10.0,1_minute
2024-03-21 14:13:00,NSE:APARINDS,6298.0,6298.0,6298.0,6298.0,1.0,1_minute
2024-03-21 14:14:00,NSE:APARINDS,6298.0,6300.0,6298.0,6298.0,20.0,1_minute
2024-03-21 14:15:00,NSE:APARINDS,6298.0,6298.0,6298.0,6298.0,6.0,1_minute
2024-03-21 14:16:00,NSE:APARINDS,6299.95,6300.0,6296.0,6296.0,202.0,1_minute
2024-03-21 14:17:00,NSE:APARINDS,6295.0,6297.2,6295.0,6295.0,14.0,1_minute
2024-03-21 14:18:00,NSE:APARINDS,6295.05,6298.7,6294.2,6294.5,111.0,1_minute
2024-03-21 14:19:00,NSE:APARINDS,6294.5,6294.5,6294.5,6294.5,12.0,1_minute
2024-03-21 14:20:00,NSE:APARINDS,6294.5,6296.9,6294.5,6296.9,8.0,1_minute
2024-03-21 14:21:00,NSE:APARINDS,6294.5,6294.5,6294.5,6294.5,1.0,1_minute
2024-03-21 14:22:00,NSE:APARINDS,6296.35,6296.35,6296.35,6296.35,2.0,1_minute
2024-03-21 14:23:00,NSE:APARINDS,6296.3,6299.9,6296.3,6299.8,36.0,1_minute
2024-03-21 14:24:00,NSE:APARINDS,6294.5,6299.15,6294.5,6294.5,17.0,1_minute
2024-03-21 14:25:00,NSE:APARINDS,6294.5,6299.4,6294.5,6299.4,27.0,1_minute
2024-03-21 14:26:00,NSE:APARINDS,6295.1,6298.1,6295.1,6295.1,8.0,1_minute
2024-03-21 14:27:00,NSE:APARINDS,6295.1,6299.55,6295.1,6299.55,8.0,1_minute
2024-03-21 14:28:00,NSE:APARINDS,6295.1,6295.4,6295.1,6295.4,3.0,1_minute
2024-03-21 14:29:00,NSE:APARINDS,6295.4,6300.0,6295.0,6300.0,177.0,1_minute
2024-03-21 14:30:00,NSE:APARINDS,6300.0,6300.0,6297.4,6297.4,38.0,1_minute
2024-03-21 14:31:00,NSE:APARINDS,6300.0,6300.0,6299.95,6299.95,527.0,1_minute
2024-03-21 14:32:00,NSE:APARINDS,6300.0,6300.0,6300.0,6300.0,102.0,1_minute
2024-03-21 14:33:00,NSE:APARINDS,6300.0,6300.0,6299.95,6299.95,9.0,1_minute
2024-03-21 14:34:00,NSE:APARINDS,6300.0,6300.0,6293.0,6297.55,227.0,1_minute
2024-03-21 14:35:00,NSE:APARINDS,6296.0,6297.75,6296.0,6297.75,11.0,1_minute
2024-03-21 14:36:00,NSE:APARINDS,6296.0,6296.0,6290.0,6290.4,99.0,1_minute
2024-03-21 14:37:00,NSE:APARINDS,6290.3,6290.8,6290.3,6290.8,82.0,1_minute
2024-03-21 14:38:00,NSE:APARINDS,6290.9,6291.3,6290.9,6291.3,33.0,1_minute
2024-03-21 14:39:00,NSE:APARINDS,6291.3,6297.85,6291.3,6294.2,72.0,1_minute
2024-03-21 14:40:00,NSE:APARINDS,6297.35,6297.35,6297.35,6297.35,28.0,1_minute
2024-03-21 14:41:00,NSE:APARINDS,6297.4,6297.4,6294.2,6294.2,30.0,1_minute
2024-03-21 14:42:00,NSE:APARINDS,6294.5,6300.0,6294.5,6300.0,23.0,1_minute
2024-03-21 14:43:00,NSE:APARINDS,6300.0,6300.0,6297.4,6297.4,110.0,1_minute
2024-03-21 14:44:00,NSE:APARINDS,6300.0,6300.0,6295.85,6297.45,37.0,1_minute
2024-03-21 14:45:00,NSE:APARINDS,6300.0,6300.0,6295.85,6295.85,38.0,1_minute
2024-03-21 14:46:00,NSE:APARINDS,6302.7,6302.7,6295.85,6295.85,182.0,1_minute
2024-03-21 14:47:00,NSE:APARINDS,6295.35,6295.85,6295.0,6295.0,60.0,1_minute
2024-03-21 14:48:00,NSE:APARINDS,6290.05,6298.45,6290.05,6292.0,111.0,1_minute
2024-03-21 14:49:00,NSE:APARINDS,6295.0,6298.0,6295.0,6298.0,3.0,1_minute
2024-03-21 14:50:00,NSE:APARINDS,6299.0,6300.0,6294.95,6300.0,57.0,1_minute
2024-03-21 14:51:00,NSE:APARINDS,6300.0,6300.0,6290.6,6290.6,49.0,1_minute
2024-03-21 14:53:00,NSE:APARINDS,6292.0,6292.0,6292.0,6292.0,3.0,1_minute
2024-03-21 14:54:00,NSE:APARINDS,6290.45,6290.45,6290.45,6290.45,28.0,1_minute
2024-03-21 14:55:00,NSE:APARINDS,6296.0,6296.05,6292.05,6296.05,22.0,1_minute
2024-03-21 14:56:00,NSE:APARINDS,6292.45,6296.1,6292.45,6293.1,59.0,1_minute
2024-03-21 14:57:00,NSE:APARINDS,6292.45,6292.45,6292.45,6292.45,31.0,1_minute
2024-03-21 14:58:00,NSE:APARINDS,6292.45,6292.45,6292.45,6292.45,14.0,1_minute
2024-03-21 14:59:00,NSE:APARINDS,6292.45,6292.45,6292.45,6292.45,3.0,1_minute
2024-03-21 15:00:00,NSE:APARINDS,6292.45,6292.45,6292.45,6292.45,21.0,1_minute
2024-03-21 15:01:00,NSE:APARINDS,6292.6,6300.0,6292.6,6293.9,27.0,1_minute
2024-03-21 15:02:00,NSE:APARINDS,6293.9,6293.9,6293.05,6293.05,16.0,1_minute
2024-03-21 15:03:00,NSE:APARINDS,6293.65,6294.0,6293.65,6294.0,11.0,1_minute
2024-03-21 15:04:00,NSE:APARINDS,6293.35,6296.3,6292.45,6296.3,22.0,1_minute
2024-03-21 15:05:00,NSE:APARINDS,6292.45,6300.0,6292.45,6300.0,383.0,1_minute
2024-03-21 15:06:00,NSE:APARINDS,6297.3,6297.3,6295.95,6295.95,20.0,1_minute
2024-03-21 15:07:00,NSE:APARINDS,6296.0,6296.0,6295.8,6295.8,59.0,1_minute
2024-03-21 15:08:00,NSE:APARINDS,6295.05,6295.05,6294.55,6294.55,57.0,1_minute
2024-03-21 15:09:00,NSE:APARINDS,6297.25,6300.0,6296.5,6296.5,45.0,1_minute
2024-03-21 15:10:00,NSE:APARINDS,6295.15,6296.5,6295.15,6296.5,16.0,1_minute
2024-03-21 15:11:00,NSE:APARINDS,6290.0,6300.0,6290.0,6297.4,222.0,1_minute
2024-03-21 15:12:00,NSE:APARINDS,6297.35,6297.4,6297.35,6297.4,91.0,1_minute
2024-03-21 15:13:00,NSE:APARINDS,6297.35,6297.4,6293.0,6293.0,111.0,1_minute
2024-03-21 15:14:00,NSE:APARINDS,6293.0,6293.0,6286.05,6289.4,193.0,1_minute
2024-03-21 15:15:00,NSE:APARINDS,6286.05,6286.05,6275.0,6275.0,237.0,1_minute
2024-03-21 15:16:00,NSE:APARINDS,6276.0,6276.0,6262.7,6265.85,156.0,1_minute
2024-03-21 15:17:00,NSE:APARINDS,6269.05,6269.05,6265.85,6265.85,74.0,1_minute
2024-03-21 15:18:00,NSE:APARINDS,6263.55,6263.55,6261.2,6261.2,207.0,1_minute
2024-03-21 15:19:00,NSE:APARINDS,6261.2,6264.55,6261.0,6261.0,66.0,1_minute
2024-03-21 15:20:00,NSE:APARINDS,6261.0,6264.35,6261.0,6264.35,33.0,1_minute
2024-03-21 15:21:00,NSE:APARINDS,6261.0,6264.35,6261.0,6264.15,81.0,1_minute
2024-03-21 15:22:00,NSE:APARINDS,6267.6,6267.6,6264.25,6266.95,31.0,1_minute
2024-03-21 15:23:00,NSE:APARINDS,6266.95,6270.0,6264.2,6264.2,218.0,1_minute
2024-03-21 15:24:00,NSE:APARINDS,6269.2,6269.2,6261.65,6261.65,100.0,1_minute
2024-03-21 15:25:00,NSE:APARINDS,6261.65,6261.65,6261.1,6261.65,42.0,1_minute
2024-03-21 15:26:00,NSE:APARINDS,6261.65,6269.2,6261.65,6262.15,97.0,1_minute
2024-03-21 15:27:00,NSE:APARINDS,6262.15,6264.85,6260.0,6260.0,286.0,1_minute
2024-03-21 15:28:00,NSE:APARINDS,6260.0,6263.9,6255.05,6255.15,210.0,1_minute
2024-03-21 15:29:00,NSE:APARINDS,6255.0,6257.0,6251.0,6251.0,90.0,1_minute
2024-03-21 15:30:00,NSE:APARINDS,6251.0,6257.0,6250.5,6253.0,245.0,1_minute
2024-03-21 15:31:00,NSE:APARINDS,6257.8,6257.8,6253.05,6254.0,22.0,1_minute
2024-03-21 15:32:00,NSE:APARINDS,6254.0,6259.9,6253.15,6256.5,199.0,1_minute
2024-03-21 15:33:00,NSE:APARINDS,6256.5,6256.5,6255.0,6256.25,90.0,1_minute
2024-03-21 15:34:00,NSE:APARINDS,6253.3,6256.15,6253.3,6255.0,87.0,1_minute
2024-03-21 15:35:00,NSE:APARINDS,6253.15,6253.15,6231.45,6231.45,912.0,1_minute
2024-03-21 15:36:00,NSE:APARINDS,6230.3,6237.0,6230.0,6235.85,174.0,1_minute
2024-03-21 15:37:00,NSE:APARINDS,6231.3,6235.85,6231.0,6235.0,111.0,1_minute
2024-03-21 15:38:00,NSE:APARINDS,6231.95,6233.75,6231.0,6232.95,77.0,1_minute
2024-03-21 15:39:00,NSE:APARINDS,6234.2,6234.2,6226.0,6228.0,318.0,1_minute
2024-03-21 15:40:00,NSE:APARINDS,6226.0,6232.95,6226.0,6226.65,49.0,1_minute
2024-03-21 15:41:00,NSE:APARINDS,6226.65,6238.9,6226.65,6238.9,185.0,1_minute
2024-03-21 15:42:00,NSE:APARINDS,6235.0,6242.85,6235.0,6242.55,78.0,1_minute
2024-03-21 15:43:00,NSE:APARINDS,6240.0,6240.0,6240.0,6240.0,98.0,1_minute
2024-03-21 15:44:00,NSE:APARINDS,6240.0,6242.25,6230.25,6230.25,381.0,1_minute
2024-03-21 15:45:00,NSE:APARINDS,6230.05,6231.85,6230.0,6230.0,50.0,1_minute
2024-03-21 15:46:00,NSE:APARINDS,6230.25,6231.0,6230.25,6231.0,58.0,1_minute
2024-03-21 15:47:00,NSE:APARINDS,6231.0,6232.85,6231.0,6231.0,67.0,1_minute
2024-03-21 15:48:00,NSE:APARINDS,6231.0,6238.75,6231.0,6233.6,85.0,1_minute
2024-03-21 15:49:00,NSE:APARINDS,6233.55,6238.1,6233.0,6233.7,90.0,1_minute
2024-03-21 15:50:00,NSE:APARINDS,6236.95,6236.95,6233.0,6233.0,142.0,1_minute
2024-03-21 15:51:00,NSE:APARINDS,6233.0,6235.2,6231.05,6233.55,77.0,1_minute
2024-03-21 15:52:00,NSE:APARINDS,6233.55,6233.55,6231.05,6232.0,77.0,1_minute
2024-03-21 15:53:00,NSE:APARINDS,6231.05,6231.05,6231.0,6231.05,62.0,1_minute
2024-03-21 15:54:00,NSE:APARINDS,6231.0,6239.4,6231.0,6239.1,75.0,1_minute
2024-03-21 15:55:00,NSE:APARINDS,6234.05,6234.35,6234.05,6234.05,40.0,1_minute
2024-03-21 15:56:00,NSE:APARINDS,6234.05,6234.05,6234.05,6234.05,41.0,1_minute
2024-03-21 15:57:00,NSE:APARINDS,6234.05,6234.05,6231.0,6231.0,38.0,1_minute
2024-03-21 15:58:00,NSE:APARINDS,6233.85,6235.05,6231.1,6235.05,60.0,1_minute
2024-03-21 15:59:00,NSE:APARINDS,6240.55,6240.55,6236.0,6238.85,29.0,1_minute
2024-03-21 16:00:00,NSE:APARINDS,6236.2,6239.15,6236.2,6238.6,64.0,1_minute
2024-03-21 16:01:00,NSE:APARINDS,6238.6,6239.0,6238.6,6238.6,41.0,1_minute
