id,Symbol,full_name,VWAP,Price,Exchange,Country,Sector
74548,APCS.R,ASIA PRECISION PUBLIC COMPANY LTD NON-VOTING,3.81,3.78,SET,Thailand,Industrial Services
74549,APCS,ASIA PRECISION PUBLIC COMPANY LTD,3.81,3.78,SET,Thailand,Industrial Services
74550,APCOTEXIND,APCOTEX INDUSTRIES LTD.,520.2,524.0,BSE,India,Process Industries
74551,APCOTEXIND,APCOTEX INDUSTRIES,519.67,522.5,NSE,India,Process Industries
74553,APCO.R,ASIAN PHYTOCEUTICALS PCL NON-VOTING,5.32,5.35,SET,Thailand,Consumer Non-Durables
74554,APCO,ASIAN PHYTOCEUTICALS PCL,5.32,5.35,SET,Thailand,Consumer Non-Durables
74555,APCL,ANJANI PRTLND CEMT,219.15,217.15,NSE,India,Non-Energy Minerals
74556,APCL,ANJANI PORTLAND CEMENT LTD.,220.38,218.75,BSE,India,Non-Energy Minerals
74559,APCA,AP Acquisition Corp,11.04,11.04,NYSE,Singapore,Finance
74573,APC,"APC GROUP, INC.",0.24,0.24,PSE,Philippines,Energy Minerals
74574,APC,AN PHU IRRADIATION JOINT STOCK COMPANY,9640.0,9460.0,HOSE,Vietnam,Commercial Services
74576,APB2R,AYALA CORPORATION CLASS B SERIES 2 PREFERRED SHARES,490.0,490.0,PSE,Philippines,Finance
74577,APB,APB RESOURCES BHD,2.33,2.34,MYX,Malaysia,Producer Manufacturing
74579,APARINDS,APAR INDUSTRIES LTD.,5576.87,5550.0,BSE,India,Electronic Technology
74580,APARINDS,APAR INDUSTRY LTD,5582.13,5560.5,NSE,India,Electronic Technology
74596,AP4,RIVERSTONE,0.63,0.63,SGX,Singapore,Producer Manufacturing
74616,AP.R,AP (THAILAND) PUBLIC COMPANY LTD NON-VOTING,11.17,11.1,SET,Thailand,Consumer Durables
74617,AP.F,AP (THAILAND) PUBLIC COMPANY LTD FOREIGN,11.1,11.1,SET,Thailand,Consumer Durables
74619,AP,ABOITIZ POWER CORPORATION,36.47,36.7,PSE,Philippines,Utilities
74620,AP,AP (THAILAND) PUBLIC COMPANY LTD,11.17,11.1,SET,Thailand,Consumer Durables
74628,AOT.R,AIRPORTS OF THAILAND PUBLIC CO NON-VOTING,68.5,68.75,SET,Thailand,Transportation
74629,AOT.F,AIRPORTS OF THAILAND PUBLIC CO FOREIGN,68.5,68.25,SET,Thailand,Transportation
74632,AOT,AIRPORTS OF THAILAND PUBLIC CO,68.5,68.75,SET,Thailand,Transportation
74646,AONNY,Aeon Co. Ltd.,20.65,20.66,OTC,Japan,Retail Trade
74664,AOL,ASSOCIATED OXYGEN LTD,36.5,36.5,DSEBD,Bangladesh,Process Industries
74685,AOF,AMPLEFIELD LTD,0.02,0.03,SGX,Malaysia,Finance
74688,AOCA,ALUMINUM CORP OF CHINA(CHALCO) CEDEAR EACH REP 1 ADR,61665.83,59797.5,BCBA,China,Distribution Services
74689,AOC,ALUMINUM CORP OF CHINA LTD-H,0.0,0.49,VIE,China,Distribution Services
74697,ANZEN,ANZEN IND ENE YLD PLU TRU,100.0,100.0,NSE,India,Miscellaneous
74710,ANWARGALV,ANWAR GALVANIZING LTD,213.3,213.3,DSEBD,Bangladesh,Non-Energy Minerals
74712,ANV,NAM VIET CORPORATION,30816.67,31100.0,HOSE,Vietnam,Consumer Non-Durables
74713,ANUROOP,ANUROOP PACKAGING LIMITED,19.91,19.64,BSE,India,Process Industries
74714,ANURAS,ANUPAM RASAYAN INDIA LIMITED,930.25,931.7,BSE,India,Health Technology
74715,ANURAS,ANUPAM RASAYAN INDIA LTD,929.9,932.4,NSE,India,Health Technology
74716,ANUPAM,ANUPAM FINSERV LIMITED,1.85,1.86,BSE,India,Finance
74717,ANUP,THE ANUP ENGINEERING LTD,2773.27,2751.5,BSE,India,Producer Manufacturing
74718,ANUP,THE ANUP ENGINEERI,2776.87,2754.35,NSE,India,Producer Manufacturing
74719,ANUHPHR,ANUH PHARMA LTD.,155.25,159.15,BSE,India,Health Technology
74723,ANTM,AN TEXTILE MILLS LTD,8.42,8.42,PSX,Pakistan,Process Industries
74724,ANTM,ANEKA TAMBANG,1643.33,1650.0,IDX,Indonesia,Non-Energy Minerals
74728,ANTGRAPHIC,ANTARCTICA LTD,0.77,0.75,NSE,India,Process Industries
74730,ANTE,AirNet Technology Inc.,0.74,0.73,NASDAQ,China,Commercial Services
74733,ANTA/N,ANTA SPORTS PRODUCTS,202.25,202.25,BMV,China,Consumer Non-Durables
74743,ANSINDUS,ANS INDUSTRIES LTD,11.34,11.34,BSE,India,Consumer Non-Durables
74746,ANSALHSG,ANSAL HOUSING LIMITED,9.11,9.11,BSE,India,Finance
74747,ANSALBU,ANSAL BUILDWELL LTD.,87.86,85.5,BSE,India,Finance
74748,ANSALAPI,ANSAL PROPERTIES & INFRASTRUCT,11.09,11.09,BSE,India,Finance
74749,ANSALAPI,ANSAL PROP & INFRA LTD,11.15,11.15,NSE,India,Finance
74750,ANS,A. SORIANO CORPORATION,11.21,11.24,PSE,Philippines,Producer Manufacturing
74759,ANPDY,Anta Sports Products Ltd.,270.11,268.01,OTC,China,Consumer Non-Durables
74760,ANPDF,Anta Sports Products Ltd.,11.05,11.05,OTC,China,Consumer Non-Durables
74772,ANNUM,ANNUM BERHAD,0.0,0.1,MYX,Malaysia,Non-Energy Minerals
74774,ANNJOO-PA,ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024,0.47,0.47,MYX,Malaysia,Producer Manufacturing
74775,ANNJOO,ANN JOO RESOURCES BHD,1.12,1.13,MYX,Malaysia,Producer Manufacturing
74777,ANNAPURNA,ANNAPURNA SWADISHT,321.52,319.5,NSE,India,Consumer Non-Durables
74778,ANNAINFRA,ANNA INFRASTRUCTURES LTD.,20.69,20.69,BSE,India,Finance
74780,ANMOL,ANMOL INDIA LIMITED,58.0,57.5,BSE,India,Distribution Services
74781,ANMOL,ANMOL INDIA LTD,58.03,57.65,NSE,India,Distribution Services
74782,ANLT,ANALYST,2752.0,2781.0,TASE,Israel,Finance
74783,ANLON,ANLON TECH SOL LTD,270.5,268.5,NSE,India,Distribution Services
74784,ANLIMAYARN,ANLIMAYARN DYEING LTD.,31.73,31.6,DSEBD,Bangladesh,Process Industries
74786,ANL,Adlai Nortye Ltd.,9.77,9.82,NASDAQ,China,Commercial Services
74787,ANL,AZGARD NINE LTD,8.27,8.24,PSX,Pakistan,Process Industries
74789,ANKITMETAL,ANKIT METAL & POWER LTD.,4.87,4.87,BSE,India,Non-Energy Minerals
74790,ANKITMETAL,ANKIT METAL & POWE,4.88,4.85,NSE,India,Non-Energy Minerals
74791,ANKIN,ANKA INDIA LTD.,10.5,10.36,BSE,India,Technology Services
74793,ANJT,AUSTINDO NUSANTARA JAYA TBK,733.33,735.0,IDX,Indonesia,Process Industries
74794,ANJANIFOODS,ANJANI FOODS LIMITED,35.81,35.81,BSE,India,Consumer Non-Durables
74795,ANJANIFIN,ANJANI FINANCE LTD.,9.65,9.5,BSE,India,Finance
74796,ANJANI,ANJANI SYNTHETICS LTD.,33.63,33.4,BSE,India,Process Industries
74805,ANIKINDS,ANIK INDUSTRIES LTD.,49.43,49.86,BSE,India,Distribution Services
74806,ANIKINDS,ANIK INDUSTRIES,49.25,49.5,NSE,India,Distribution Services
74820,ANI,"AGRINURTURE, INCORPORATED",1.49,1.49,PSE,Philippines,Distribution Services
74828,ANGL,ANGEL SALOMON,4125.33,4123.0,TASE,Israel,Consumer Non-Durables
74832,ANGH,Anghami Inc.,1.06,1.04,NASDAQ,United Arab Emirates,Technology Services
74833,ANGGF,Angang Steel Company Limited,0.22,0.22,OTC,China,Non-Energy Minerals
74835,ANGELONE,ANGEL ONE LIMITED,2981.57,2971.75,BSE,India,Finance
74836,ANGELONE,ANGEL ONE LTD,2980.0,2972.05,NSE,India,Finance
74838,ANGEL,ANGEL FIBERS LIMITED,21.0,21.0,BSE,India,Process Industries
74844,ANG,ANG LIFESCIENCES INDIA LIMITED,64.91,64.64,BSE,India,Health Technology
74845,ANFIF,AMIRA NATURE FOODS LTD,0.0,0.0,OTC,United Arab Emirates,Process Industries
74854,ANERI,ANERI FINCAP LIMITED,4.68,4.68,BSE,India,Finance
74858,ANEKA,ANEKA JARINGAN HOLDINGS BERHAD,0.18,0.18,MYX,Malaysia,Industrial Services
74862,ANDS,AndesTec GDS RegS,0.0,25.8,LUXSE,Taiwan,Technology Services
74864,ANDREWYU,ANDREW YULE & COMPANY LTD.,32.43,32.49,BSE,India,Producer Manufacturing
74871,ANDI,ANDIRA AGRO TBK,50.0,50.0,IDX,Indonesia,Process Industries
74872,ANDHRSUGAR,ANDHRA SUGARS LTD.,108.75,108.8,BSE,India,Process Industries
74873,ANDHRSUGAR,ANDHRA SUGARS,108.58,108.3,NSE,India,Process Industries
74874,ANDHRAPET,ANDHRA PETROCHEMICALS LTD.,82.28,81.97,BSE,India,Process Industries
74875,ANDHRAPAP,ANDHRA PAPER LTD,573.57,574.7,NSE,India,Process Industries
74876,ANDHRAPAP,ANDHRA PAPER LIMITED,574.57,576.35,BSE,India,Process Industries
74880,ANDA,AndesTec GDS 144A,0.0,25.8,LUXSE,Taiwan,Technology Services
74886,ANCOMNY,ANCOM NYLEX BERHAD,1.16,1.16,MYX,Malaysia,Process Industries
74887,ANCOMLB,ANCOM LOGISTICS BERHAD,0.12,0.12,MYX,Malaysia,Transportation
74894,ANANTRAJ,ANANT RAJ LIMITED,252.7,253.25,BSE,India,Consumer Durables
74895,ANANTRAJ,ANANT RAJ LTD,252.62,252.65,NSE,India,Consumer Durables
74896,ANANDRATHI,ANAND RATHI WEALTH LTD,2119.08,2107.6,NSE,India,Finance
74897,ANANDRATHI,ANAND RATHI WEALTH LIMITED,2134.33,2127.95,BSE,India,Finance
74898,ANAN.R,ANANDA DEVELOPMENT PCL NON-VOTING,0.75,0.74,SET,Thailand,Finance
74899,ANAN,ANANDA DEVELOPMENT PCL,0.75,0.74,SET,Thailand,Finance
