id,Symbol,full_name,VWAP,Price,Exchange,Country,Sector
47286,HIGHTEC,KUMPULAN H&L HIGH-TECH BHD,0.92,0.93,MYX,Malaysia,Producer Manufacturing
47287,HIGHENE,HIGH ENERGY BATTERIES (INDIA),544.73,537.25,BSE,India,Producer Manufacturing
47326,HID,HALCOM VIETNAM JOINT STOCK COMPANY,3193.33,3240.0,HOSE,Vietnam,Commercial Services
47327,HICN,HIGHCON SYSTEMS,14.3,14.0,TASE,Israel,Process Industries
47329,HICL,HABIB INSURANCE CO LTD,4.83,5.0,PSX,Pakistan,Finance
47332,HIBISCS,HIBISCUS PETROLEUM BHD,2.65,2.66,MYX,Malaysia,Energy Minerals
47334,HIAPTEK,HIAP TECK VENTURE BHD,0.46,0.46,MYX,Malaysia,Distribution Services
47346,HI,"HOUSE OF INVESTMENTS, INC.",3.37,3.35,PSE,Philippines,Industrial Services
47348,HHV,CTCP DAU TU HA TANG GIAO,15483.33,15600.0,HOSE,Vietnam,Transportation
47351,HHS,HOANG HUY INVESTMENT SERVICES JOINT STOCK COMPANY,6203.33,6270.0,HOSE,Vietnam,Consumer Durables
47356,HHRG,HHRG BERHAD,0.28,0.28,MYX,Malaysia,Non-Energy Minerals
47358,HHPD,HON HAI PRECISION INDUSTRY SPON GDS EACH REP 2 SHS TWD10 REG'S',6.08,6.22,LSIN,Taiwan,Electronic Technology
47359,HHP,CTCP GIAY HOANG HA HP,10550.0,10550.0,HOSE,Vietnam,Process Industries
47363,HHLA.U,HH&L Acquisition Co.,10.88,10.88,NYSE,Hong Kong,Finance
47364,HHLA,HH&L Acquisition Co.,10.67,10.67,NYSE,Hong Kong,Finance
47367,HHL.N0000,HEMAS HOLDINGS PLC,71.67,71.1,CSELK,Sri Lanka,Health Services
47373,HHHCORP,HIAP HUAT HOLDINGS BHD,0.0,0.13,MYX,Malaysia,Energy Minerals
47385,HHGCU,HHG Capital Corporation,11.45,11.45,NASDAQ,Singapore,Finance
47386,HHGC,HHG Capital Corporation,11.32,11.32,NASDAQ,Singapore,Finance
47387,HHG,HOANG HA JSC,2033.33,2000.0,UPCOM,Vietnam,Transportation
47400,HHEGF,HUAHUI ED GROUP LTD.,0.95,0.95,OTC,China,Commercial Services
47404,HH,HILY HOLDING PJSC,3.1,3.1,ADX,United Arab Emirates,Finance
47406,HGYN,HONG YUAN HLDG GROUP,0.03,0.03,OTC,China,Process Industries
47422,HGS,HINDUJA GLOBAL SOLUTIONS LTD.,947.38,950.65,BSE,India,Commercial Services
47423,HGS,HINDUJA GLOBAL SOL,948.08,949.65,NSE,India,Commercial Services
