datetime,symbol,open,high,low,close,volume,TimeFrame
2022-05-09 09:36:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,2000.0,1_minute
2022-05-09 09:39:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,100.0,1_minute
2022-05-09 09:43:00,HNX:HVT,63900.0,63900.0,63900.0,63900.0,100.0,1_minute
2022-05-09 11:10:00,HNX:HVT,63700.0,63700.0,63700.0,63700.0,500.0,1_minute
2022-05-09 11:17:00,HNX:HVT,60100.0,60100.0,60100.0,60100.0,1800.0,1_minute
2022-05-09 11:21:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,200.0,1_minute
2022-05-09 11:25:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,100.0,1_minute
2022-05-09 13:00:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,200.0,1_minute
2022-05-09 13:15:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,200.0,1_minute
2022-05-09 13:20:00,HNX:HVT,63500.0,63500.0,63500.0,63500.0,100.0,1_minute
2022-05-09 13:33:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,100.0,1_minute
2022-05-09 13:56:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,500.0,1_minute
2022-05-09 13:57:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,200.0,1_minute
2022-05-09 13:59:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,1000.0,1_minute
2022-05-09 14:06:00,HNX:HVT,62900.0,62900.0,62900.0,62900.0,100.0,1_minute
2022-05-09 14:19:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,500.0,1_minute
2022-05-09 14:20:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,800.0,1_minute
2022-05-09 14:21:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,100.0,1_minute
2022-05-09 14:23:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,200.0,1_minute
2022-05-09 14:29:00,HNX:HVT,59200.0,59200.0,59200.0,59200.0,500.0,1_minute
2022-05-09 14:45:00,HNX:HVT,61900.0,61900.0,61900.0,61900.0,300.0,1_minute
2022-05-10 09:07:00,HNX:HVT,56000.0,56000.0,56000.0,56000.0,1000.0,1_minute
2022-05-10 09:08:00,HNX:HVT,56000.0,56000.0,56000.0,56000.0,1000.0,1_minute
2022-05-10 09:34:00,HNX:HVT,56200.0,56200.0,56200.0,56200.0,100.0,1_minute
2022-05-10 09:37:00,HNX:HVT,56300.0,56300.0,56200.0,56200.0,1800.0,1_minute
2022-05-10 09:38:00,HNX:HVT,56200.0,56200.0,56200.0,56200.0,1600.0,1_minute
2022-05-10 09:48:00,HNX:HVT,57000.0,57000.0,57000.0,57000.0,100.0,1_minute
2022-05-10 11:22:00,HNX:HVT,61000.0,61000.0,61000.0,61000.0,100.0,1_minute
2022-05-10 13:30:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,300.0,1_minute
2022-05-10 13:33:00,HNX:HVT,60900.0,60900.0,60900.0,60900.0,600.0,1_minute
2022-05-10 13:58:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,300.0,1_minute
2022-05-10 14:02:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,100.0,1_minute
2022-05-10 14:19:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,100.0,1_minute
2022-05-10 14:21:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,300.0,1_minute
2022-05-10 14:27:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,1100.0,1_minute
2022-05-10 14:45:00,HNX:HVT,60900.0,60900.0,60900.0,60900.0,200.0,1_minute
2022-05-11 10:06:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,100.0,1_minute
2022-05-11 13:00:00,HNX:HVT,59900.0,59900.0,59900.0,59900.0,2000.0,1_minute
2022-05-11 13:09:00,HNX:HVT,59900.0,59900.0,59900.0,59900.0,100.0,1_minute
2022-05-11 13:21:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,500.0,1_minute
2022-05-11 13:29:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,500.0,1_minute
2022-05-11 13:34:00,HNX:HVT,60000.0,60000.0,60000.0,60000.0,100.0,1_minute
2022-05-11 13:36:00,HNX:HVT,59000.0,59000.0,59000.0,59000.0,100.0,1_minute
2022-05-11 13:45:00,HNX:HVT,59000.0,59000.0,59000.0,59000.0,100.0,1_minute
2022-05-11 13:49:00,HNX:HVT,59000.0,59000.0,59000.0,59000.0,500.0,1_minute
2022-05-11 14:00:00,HNX:HVT,59000.0,59000.0,59000.0,59000.0,500.0,1_minute
2022-05-11 14:12:00,HNX:HVT,58900.0,60400.0,58900.0,60400.0,300.0,1_minute
2022-05-11 14:45:00,HNX:HVT,60400.0,60400.0,60400.0,60400.0,400.0,1_minute
2022-05-12 09:05:00,HNX:HVT,60300.0,60300.0,60300.0,60300.0,100.0,1_minute
2022-05-12 09:15:00,HNX:HVT,61900.0,61900.0,61900.0,61900.0,100.0,1_minute
2022-05-12 10:15:00,HNX:HVT,61800.0,61800.0,61800.0,61800.0,100.0,1_minute
2022-05-12 10:19:00,HNX:HVT,61800.0,61800.0,61800.0,61800.0,100.0,1_minute
2022-05-12 14:15:00,HNX:HVT,58600.0,58600.0,58600.0,58600.0,1000.0,1_minute
2022-05-12 14:16:00,HNX:HVT,58500.0,58500.0,58500.0,58500.0,200.0,1_minute
2022-05-12 14:18:00,HNX:HVT,58500.0,58500.0,58200.0,58200.0,200.0,1_minute
