id,Symbol,full_name,VWAP,Price,Exchange,Country,Sector
7732,UPL,UNIVERSAL PARTNERS LTD,2500.0,2500.0,JSE,Mauritius,Finance
49485,GR1T,GRIT REAL ESTATE INCOME GRP LTD ORD NPV,16.67,16.0,LSE,Mauritius,Finance
56502,EPE,EPE CAPITAL PARTNERS LTD,470.0,470.0,JSE,Mauritius,Finance
60891,DFR,DFR GOLD INC,0.06,0.06,TSXV,Mauritius,Non-Energy Minerals
60922,DFIFF,DFR GOLD INC.,0.03,0.03,OTC,Mauritius,Non-Energy Minerals
66812,CBOT,CBO TERRITORIA,3.62,3.62,EURONEXT,La Reunion,Finance
68579,BRTOR,Brait  ord,0.0,0.11,LUXSE,Mauritius,Finance
71810,BAT,BRAIT PLC,224.33,223.0,JSE,Mauritius,Finance
74257,ARA,ASTORIA INVESTMENTS LTD,903.33,880.0,JSE,Mauritius,Finance
74500,APH,ALPHAMIN RESOURCES CORP,1208.33,1200.0,JSE,Mauritius,Non-Energy Minerals
76452,AIL,AFRICAN RAINBOW CAP INV,507.33,507.0,JSE,Mauritius,Finance
77016,AFMJF,Alphamin Resources Corp.,0.64,0.63,OTC,Mauritius,Non-Energy Minerals
77023,AFM,ALPHAMIN RES CORP,0.87,0.86,TSXV,Mauritius,Non-Energy Minerals
77024,AFM,ALPHAMIN RESOURCES CORP.,0.86,0.85,NEO,Mauritius,Non-Energy Minerals
87552,4SI,4SIGHT HOLDINGS LTD,42.0,42.0,JSE,Mauritius,Commercial Services
99441,0Q76,CBO TERRITORIA EUR1.32,3.63,3.63,LSE,La Reunion,Finance
100167,0Q76,CBO TERRITORIA EUR1.32,3.63,3.63,LSE,La Reunion,Finance
