id,Symbol,full_name,VWAP,Price,Exchange,Country,Sector
604,ZER,ZETA RESOURCES LIMITED,0.32,0.32,ASX,Bermuda,Miscellaneous
5887,VIS,VATRYGGINGAFELAG ISLANDS HF.,14.77,14.7,OMXICE,Iceland,Finance
6891,VAL,Valaris Limited,66.69,66.37,NYSE,Bermuda,Industrial Services
7225,UTLI,UIL FINANCE LTD 2028 ZDP SHS GBP0.038676 (DI),87.67,88.5,LSE,Bermuda,Miscellaneous
7226,UTLH,UIL FINANCE LTD RED ZDP 31/10/26 GBP0.10 (DI),107.48,107.0,LSE,Bermuda,Miscellaneous
7227,UTLG,UIL FINANCE LTD RED ZDP 31/10/24 GBP0.038025 (DI),0.0,126.0,LSE,Bermuda,Miscellaneous
7228,UTL,UIL LTD ORD GBP0.10(DI),0.0,117.0,LSE,Bermuda,Miscellaneous
8285,UG6,SFL CORP. LTD DL 1,0.0,10.23,MUN,Bermuda,Transportation
8286,UG6,SFL CORP. LTD DL 1,0.0,9.97,DUS,Bermuda,Transportation
8287,UG6,SFL CORPORATION LTD,10.14,10.06,TRADEGATE,Bermuda,Transportation
8288,UG6,SFL CORP. LTD DL 1,0.0,10.22,HAM,Bermuda,Transportation
8289,UG6,SFL CORP. LTD DL 1,0.0,10.22,HAN,Bermuda,Transportation
8290,UG6,SFL CORP. LTD DL 1,0.0,10.22,BER,Bermuda,Transportation
8291,UG6,SFL CORP. LTD DL 1,10.22,10.18,FWB,Bermuda,Transportation
8292,UG6,SFL CORP. LTD DL 1,0.0,9.98,SWB,Bermuda,Transportation
8865,TXT,TEXTAINER GROUP HLDGS LTD,89899.33,89999.0,JSE,Bermuda,Finance
9564,TRTN/PE,Triton International Limited 5.75% Series E Cumulative Redeemable Perpetual Preference Shares,19.12,19.06,NYSE,Bermuda,Finance
9565,TRTN/PD,Triton International Limited 6.875% Series D Cumulative Redeemable Perpetual Preference Shares,22.6,22.5,NYSE,Bermuda,Finance
9566,TRTN/PC,Triton International Limited 7.375% Series C Cumulative Redeemable Perpetual Preference Shares,23.52,23.44,NYSE,Bermuda,Finance
9567,TRTN/PB,Triton International Limited 8.00% Series B Cumulative Redeemable Perpetual Preference Shares,24.94,24.97,NYSE,Bermuda,Finance
9568,TRTN/PA,Triton International Limited 8.50% Series A Cumulative Redeemable Perpetual Preference Shares,25.68,25.6,NYSE,Bermuda,Finance
