datetime,symbol,open,high,low,close,volume,TimeFrame
2022-06-27 07:00:00,ASX:ZYUS,13.69,13.69,13.69,13.69,73.0,1_minute
2022-06-27 07:01:00,ASX:ZYUS,13.62,13.62,13.62,13.62,1.0,1_minute
2022-06-27 07:23:00,ASX:ZYUS,13.65,13.65,13.65,13.65,2694.0,1_minute
2022-06-27 08:52:00,ASX:ZYUS,13.7,13.7,13.7,13.7,3675.0,1_minute
2022-06-27 09:11:00,ASX:ZYUS,13.7,13.7,13.7,13.7,2197.0,1_minute
2022-06-27 09:31:00,ASX:ZYUS,13.68,13.68,13.68,13.68,410.0,1_minute
2022-06-27 09:45:00,ASX:ZYUS,13.7,13.7,13.7,13.7,35.0,1_minute
2022-06-27 09:46:00,ASX:ZYUS,13.7,13.7,13.7,13.7,1665.0,1_minute
2022-06-27 10:19:00,ASX:ZYUS,13.71,13.71,13.71,13.71,369.0,1_minute
2022-06-27 10:36:00,ASX:ZYUS,13.73,13.73,13.73,13.73,21.0,1_minute
2022-06-27 10:38:00,ASX:ZYUS,13.73,13.73,13.73,13.73,14.0,1_minute
2022-06-27 10:41:00,ASX:ZYUS,13.73,13.73,13.73,13.73,2550.0,1_minute
2022-06-27 11:01:00,ASX:ZYUS,13.72,13.72,13.72,13.72,21.0,1_minute
2022-06-27 11:03:00,ASX:ZYUS,13.72,13.72,13.72,13.72,14.0,1_minute
2022-06-27 11:07:00,ASX:ZYUS,13.71,13.71,13.71,13.71,2.0,1_minute
2022-06-27 11:15:00,ASX:ZYUS,13.7,13.7,13.7,13.7,5000.0,1_minute
2022-06-27 11:24:00,ASX:ZYUS,13.71,13.71,13.71,13.71,22.0,1_minute
2022-06-27 11:27:00,ASX:ZYUS,13.7,13.7,13.69,13.69,1042.0,1_minute
2022-06-27 11:51:00,ASX:ZYUS,13.71,13.71,13.71,13.71,12.0,1_minute
2022-06-27 11:52:00,ASX:ZYUS,13.7,13.7,13.7,13.7,8.0,1_minute
2022-06-27 12:02:00,ASX:ZYUS,13.7,13.7,13.7,13.7,12.0,1_minute
2022-06-27 12:03:00,ASX:ZYUS,13.7,13.7,13.7,13.7,8.0,1_minute
2022-06-27 12:13:00,ASX:ZYUS,13.7,13.7,13.7,13.7,12.0,1_minute
2022-06-27 12:14:00,ASX:ZYUS,13.7,13.7,13.7,13.7,8.0,1_minute
2022-06-27 12:15:00,ASX:ZYUS,13.69,13.69,13.69,13.69,8.0,1_minute
2022-06-27 12:26:00,ASX:ZYUS,13.7,13.7,13.7,13.7,12.0,1_minute
2022-06-27 12:29:00,ASX:ZYUS,13.69,13.69,13.69,13.69,8.0,1_minute
2022-06-27 12:31:00,ASX:ZYUS,13.68,13.68,13.68,13.68,8.0,1_minute
2022-06-27 12:32:00,ASX:ZYUS,13.67,13.67,13.67,13.67,255.0,1_minute
2022-06-27 12:34:00,ASX:ZYUS,13.68,13.68,13.68,13.68,1545.0,1_minute
2022-06-27 12:38:00,ASX:ZYUS,13.7,13.7,13.7,13.7,254.0,1_minute
2022-06-28 07:31:00,ASX:ZYUS,13.78,13.78,13.78,13.78,2042.0,1_minute
2022-06-28 07:41:00,ASX:ZYUS,13.8,13.8,13.8,13.8,37.0,1_minute
2022-06-28 08:00:00,ASX:ZYUS,13.79,13.79,13.79,13.79,36.0,1_minute
2022-06-28 08:30:00,ASX:ZYUS,13.77,13.77,13.77,13.77,217.0,1_minute
2022-06-28 10:35:00,ASX:ZYUS,13.79,13.79,13.79,13.79,5.0,1_minute
2022-06-28 11:01:00,ASX:ZYUS,13.78,13.78,13.78,13.78,5.0,1_minute
2022-06-28 11:19:00,ASX:ZYUS,13.76,13.76,13.76,13.76,5.0,1_minute
2022-06-28 11:47:00,ASX:ZYUS,13.79,13.79,13.79,13.79,5.0,1_minute
2022-06-28 11:56:00,ASX:ZYUS,13.78,13.78,13.78,13.78,37.0,1_minute
2022-06-28 12:08:00,ASX:ZYUS,13.78,13.78,13.78,13.78,5.0,1_minute
2022-06-28 12:27:00,ASX:ZYUS,13.78,13.78,13.78,13.78,5.0,1_minute
2022-06-28 12:31:00,ASX:ZYUS,13.78,13.78,13.78,13.78,2.0,1_minute
2022-06-28 12:40:00,ASX:ZYUS,13.79,13.79,13.79,13.79,38.0,1_minute
2022-06-29 07:01:00,ASX:ZYUS,13.75,13.75,13.75,13.75,165.0,1_minute
2022-06-29 08:18:00,ASX:ZYUS,13.73,13.73,13.73,13.73,50.0,1_minute
2022-06-29 08:23:00,ASX:ZYUS,13.76,13.76,13.76,13.76,133.0,1_minute
2022-06-29 08:26:00,ASX:ZYUS,13.76,13.76,13.76,13.76,5737.0,1_minute
2022-06-29 09:30:00,ASX:ZYUS,13.73,13.73,13.73,13.73,23.0,1_minute
2022-06-29 09:37:00,ASX:ZYUS,13.73,13.73,13.73,13.73,3977.0,1_minute
2022-06-29 09:54:00,ASX:ZYUS,13.72,13.72,13.72,13.72,5000.0,1_minute
2022-06-29 09:55:00,ASX:ZYUS,13.72,13.72,13.72,13.72,483.0,1_minute
2022-06-29 10:41:00,ASX:ZYUS,13.76,13.76,13.76,13.76,2500.0,1_minute
2022-06-29 11:49:00,ASX:ZYUS,13.75,13.75,13.75,13.75,1453.0,1_minute
2022-06-29 12:18:00,ASX:ZYUS,13.75,13.76,13.75,13.76,181.0,1_minute
2022-06-29 12:35:00,ASX:ZYUS,13.76,13.76,13.76,13.76,500.0,1_minute
2022-06-30 07:03:00,ASX:ZYUS,13.74,13.74,13.74,13.74,345.0,1_minute
2022-06-30 07:17:00,ASX:ZYUS,13.74,13.74,13.74,13.74,5000.0,1_minute
2022-06-30 07:30:00,ASX:ZYUS,13.73,13.73,13.73,13.73,20000.0,1_minute
2022-06-30 07:31:00,ASX:ZYUS,13.73,13.73,13.73,13.73,2400.0,1_minute
2022-06-30 07:36:00,ASX:ZYUS,13.73,13.73,13.73,13.73,43.0,1_minute
2022-06-30 08:46:00,ASX:ZYUS,13.72,13.72,13.72,13.72,1457.0,1_minute
2022-06-30 08:49:00,ASX:ZYUS,13.71,13.71,13.71,13.71,3637.0,1_minute
2022-06-30 09:00:00,ASX:ZYUS,13.69,13.69,13.69,13.69,510.0,1_minute
