id,Symbol,full_name,VWAP,Price,Exchange,Country,Sector
28972,NWF,NEW ZEALAND WINDFARMS LIMITED NPV,0.15,0.15,NZX,New Zealand,Utilities
29319,NTL,NEW TALISMAN GOLD MINES LIMITED,0.02,0.02,ASX,New Zealand,Non-Energy Minerals
29320,NTL,NEW TALISMAN GOLD MINES LTD ORD NPV,0.02,0.02,NZX,New Zealand,Non-Energy Minerals
29698,NPH,NAPIER PORT HOLDINGS LIMITED NPV,2.4,2.4,NZX,New Zealand,Transportation
29705,NPF,SMARTSHARES NZ PROPERTY ETF,1.09,1.09,NZX,New Zealand,Miscellaneous
30148,NK7,MAINFREIGHT LTD.,0.0,34.6,SWB,New Zealand,Transportation
30149,NK7,MAINFREIGHT LTD,0.0,35.0,FWB,New Zealand,Transportation
30150,NK7,MAINFREIGHT LTD,0.0,35.6,BER,New Zealand,Transportation
30515,NGB,SMARTSHARES S&P/NZX NZ GOVERNMENT BOND ETF,2.14,2.14,NZX,New Zealand,Miscellaneous
31535,MZY,SMARTSHARES AUSTRALIAN MID CAP ETF,9.12,9.11,NZX,New Zealand,Miscellaneous
31756,MWE,MARLBOROUGH WINE ESTATES GROUP LTD NPV,0.15,0.15,NZX,New Zealand,Consumer Non-Durables
32815,MPP,METRO PERFORMANCE GLASS LIMITED,0.1,0.1,ASX,New Zealand,Process Industries
32846,MPG,METRO PERFORMANCE GLASS LIMITED NPV,0.14,0.14,NZX,New Zealand,Process Industries
32920,MOV,MOVE LOGISTICS GROUP LIMITED,0.61,0.6,ASX,New Zealand,Transportation
32924,MOV,MOVE LOGISTICS GROUP LIMITED NPV,0.59,0.59,NZX,New Zealand,Transportation
33220,MNW,MANAWA ENERGY LTD NPV,4.57,4.58,NZX,New Zealand,Utilities
33424,MMH,MARSDEN MARITIME HOLDINGS LIMITED ORD NPV,4.65,4.65,NZX,New Zealand,Transportation
33550,MLN,MARLIN GLOBAL LTD NPV,0.93,0.93,NZX,New Zealand,Miscellaneous
34087,MHM,MHM AUTOMATION LTD ORD NPV,1.63,1.63,NZX,New Zealand,Producer Manufacturing
34296,MFT,MAINFREIGHT LTD ORD NPV,64.22,64.09,NZX,New Zealand,Transportation
34388,MFB,MY FOOD BAG GROUP LTD NPV,0.14,0.14,NZX,New Zealand,Consumer Services
34399,MEZ,MERIDIAN ENERGY LIMITED,4.68,4.68,ASX,New Zealand,Utilities
34589,MEL,MERIDIAN ENERGY LIMITED NPV,5.06,5.09,NZX,New Zealand,Utilities
34655,MEE,ME TODAY LTD NPV,0.0,0.0,NZX,New Zealand,Non-Energy Minerals
34749,MDZ,SMARTSHARES NZ MID CAP ETF,4.95,4.96,NZX,New Zealand,Miscellaneous
34925,MCY,MERCURY NZ LIMITED,5.63,5.65,ASX,New Zealand,Utilities
34927,MCY,MERCURY NZ LTD NPV,6.1,6.1,NZX,New Zealand,Utilities
35022,MCK,MILLENNIUM & COPTHORNE HOTELS NZ NPV,1.85,1.85,NZX,New Zealand,Consumer Services
36255,LVCLY,ALGORAE PHARMACEUTICALS LTD.,0.05,0.05,OTC,New Zealand,Health Technology
37246,LIV,SMARTSHARES HEALTHCARE INNOVATION ETF,2.55,2.57,NZX,New Zealand,Miscellaneous
37445,LIC,LIVESTOCK IMPROVEMENT CORP NPV,0.96,0.95,NZX,New Zealand,Commercial Services
38407,KWIPF,Kiwi Property Group Ltd.,0.46,0.46,OTC,New Zealand,Finance
38821,KSL,KINA SECURITIES LIMITED,0.77,0.77,ASX,Papua New Guinea,Finance
39077,KPG,KIWI PROPERTY GROUP LIMITED NPV,0.84,0.84,NZX,New Zealand,Finance
39384,KMD,KMD BRANDS LIMITED,0.74,0.74,ASX,New Zealand,Consumer Durables
39385,KMD,KMD BRANDS LTD NPV,0.8,0.81,NZX,New Zealand,Consumer Durables
39806,KFL,KINGFISH LTD NPV,1.21,1.21,NZX,New Zealand,Miscellaneous
