datetime,symbol,open,high,low,close,volume,TimeFrame
2018-10-01 20:30:00,OTC:ZTCOF,1.8,1.8,1.8,1.8,333.0,1_minute
2018-10-01 20:45:00,OTC:ZTCOF,1.82,1.82,1.82,1.82,200.0,1_minute
2018-10-01 21:13:00,OTC:ZTCOF,1.82,1.82,1.82,1.82,500.0,1_minute
2018-10-01 21:19:00,OTC:ZTCOF,1.82,1.82,1.8,1.8,4800.0,1_minute
2018-10-01 22:11:00,OTC:ZTCOF,1.8,1.8,1.8,1.8,5000.0,1_minute
2018-10-01 23:18:00,OTC:ZTCOF,1.8,1.8,1.8,1.8,230.0,1_minute
2018-10-02 00:54:00,OTC:ZTCOF,1.82,1.82,1.82,1.82,175.0,1_minute
2018-10-02 01:00:00,OTC:ZTCOF,1.83,1.83,1.83,1.83,400.0,1_minute
2018-10-02 01:21:00,OTC:ZTCOF,1.82,1.82,1.82,1.82,320.0,1_minute
2018-10-02 23:10:00,OTC:ZTCOF,1.805,1.805,1.805,1.805,200.0,1_minute
2018-10-03 00:14:00,OTC:ZTCOF,1.801,1.801,1.801,1.801,400.0,1_minute
2018-10-03 20:30:00,OTC:ZTCOF,1.76,1.76,1.76,1.76,100.0,1_minute
2018-10-03 21:47:00,OTC:ZTCOF,1.77,1.77,1.77,1.77,300.0,1_minute
2018-10-03 22:16:00,OTC:ZTCOF,1.8,1.8,1.8,1.8,200.0,1_minute
2018-10-03 23:41:00,OTC:ZTCOF,1.785,1.785,1.785,1.785,500.0,1_minute
2018-10-04 00:40:00,OTC:ZTCOF,1.79,1.79,1.79,1.79,1500.0,1_minute
2018-10-04 01:42:00,OTC:ZTCOF,1.78,1.78,1.78,1.78,1000.0,1_minute
2018-10-04 02:41:00,OTC:ZTCOF,1.785,1.785,1.785,1.785,1000.0,1_minute
2018-10-04 20:30:00,OTC:ZTCOF,1.7801,1.84,1.78,1.84,1300.0,1_minute
2018-10-04 22:53:00,OTC:ZTCOF,1.81,1.81,1.78,1.78,11000.0,1_minute
2018-10-04 23:11:00,OTC:ZTCOF,1.82,1.82,1.82,1.82,4000.0,1_minute
2018-10-05 00:26:00,OTC:ZTCOF,1.78,1.78,1.78,1.78,692.0,1_minute
2018-10-05 00:32:00,OTC:ZTCOF,1.8,1.8,1.8,1.8,950.0,1_minute
2018-10-05 00:50:00,OTC:ZTCOF,1.8,1.8,1.8,1.8,1400.0,1_minute
2018-10-05 02:40:00,OTC:ZTCOF,1.8,1.8,1.78,1.78,900.0,1_minute
2018-10-05 02:45:00,OTC:ZTCOF,1.8,1.8,1.8,1.8,1400.0,1_minute
2018-10-05 20:30:00,OTC:ZTCOF,1.635,1.68,1.62,1.68,11825.0,1_minute
2018-10-05 20:43:00,OTC:ZTCOF,1.625,1.625,1.625,1.625,1000.0,1_minute
2018-10-05 20:53:00,OTC:ZTCOF,1.62,1.62,1.62,1.62,6000.0,1_minute
2018-10-05 21:08:00,OTC:ZTCOF,1.64,1.64,1.64,1.64,400.0,1_minute
2018-10-05 21:15:00,OTC:ZTCOF,1.64,1.64,1.64,1.64,2000.0,1_minute
2018-10-05 21:19:00,OTC:ZTCOF,1.63,1.63,1.63,1.63,255.0,1_minute
2018-10-05 21:21:00,OTC:ZTCOF,1.64,1.64,1.64,1.64,5000.0,1_minute
2018-10-05 21:51:00,OTC:ZTCOF,1.635,1.635,1.635,1.635,600.0,1_minute
2018-10-05 21:54:00,OTC:ZTCOF,1.635,1.635,1.635,1.635,1000.0,1_minute
2018-10-05 22:06:00,OTC:ZTCOF,1.631,1.631,1.631,1.631,150.0,1_minute
2018-10-05 22:19:00,OTC:ZTCOF,1.64,1.64,1.64,1.64,501.0,1_minute
2018-10-05 22:20:00,OTC:ZTCOF,1.63,1.63,1.63,1.63,4600.0,1_minute
2018-10-05 22:24:00,OTC:ZTCOF,1.625,1.625,1.625,1.625,500.0,1_minute
2018-10-05 22:25:00,OTC:ZTCOF,1.61,1.61,1.61,1.61,9500.0,1_minute
2018-10-05 22:38:00,OTC:ZTCOF,1.6,1.6,1.6,1.6,15939.0,1_minute
2018-10-05 22:39:00,OTC:ZTCOF,1.6,1.6,1.6,1.6,15800.0,1_minute
2018-10-05 22:56:00,OTC:ZTCOF,1.6,1.6,1.6,1.6,2500.0,1_minute
2018-10-05 23:38:00,OTC:ZTCOF,1.64,1.64,1.636,1.636,4500.0,1_minute
2018-10-05 23:39:00,OTC:ZTCOF,1.62,1.62,1.62,1.62,500.0,1_minute
2018-10-05 23:40:00,OTC:ZTCOF,1.64,1.64,1.64,1.64,2500.0,1_minute
2018-10-06 00:02:00,OTC:ZTCOF,1.635,1.64,1.63,1.63,28000.0,1_minute
2018-10-06 00:10:00,OTC:ZTCOF,1.63,1.63,1.63,1.63,500.0,1_minute
2018-10-06 00:31:00,OTC:ZTCOF,1.6,1.6,1.6,1.6,150.0,1_minute
2018-10-06 00:53:00,OTC:ZTCOF,1.6001,1.6001,1.6001,1.6001,1620.0,1_minute
2018-10-06 00:56:00,OTC:ZTCOF,1.6,1.6,1.6,1.6,1600.0,1_minute
2018-10-06 00:57:00,OTC:ZTCOF,1.6,1.6,1.6,1.6,1400.0,1_minute
2018-10-06 01:00:00,OTC:ZTCOF,1.615,1.615,1.615,1.615,500.0,1_minute
2018-10-06 01:01:00,OTC:ZTCOF,1.63,1.63,1.63,1.63,1500.0,1_minute
2018-10-06 01:03:00,OTC:ZTCOF,1.6,1.6,1.59,1.59,200.0,1_minute
2018-10-06 01:04:00,OTC:ZTCOF,1.59,1.59,1.59,1.59,6540.0,1_minute
2018-10-06 01:22:00,OTC:ZTCOF,1.594,1.594,1.594,1.594,150.0,1_minute
2018-10-06 01:43:00,OTC:ZTCOF,1.63,1.63,1.63,1.63,3500.0,1_minute
2018-10-06 02:07:00,OTC:ZTCOF,1.63,1.63,1.61,1.61,8200.0,1_minute
2018-10-08 20:30:00,OTC:ZTCOF,1.5,1.55,1.5,1.55,800.0,1_minute
2018-10-08 20:36:00,OTC:ZTCOF,1.54,1.54,1.54,1.54,2000.0,1_minute
2018-10-08 20:41:00,OTC:ZTCOF,1.54,1.54,1.54,1.54,6600.0,1_minute
2018-10-08 20:44:00,OTC:ZTCOF,1.55,1.55,1.55,1.55,5000.0,1_minute
2018-10-08 21:01:00,OTC:ZTCOF,1.55,1.55,1.55,1.55,1000.0,1_minute
2018-10-08 21:05:00,OTC:ZTCOF,1.548,1.548,1.548,1.548,2412.0,1_minute
2018-10-08 21:12:00,OTC:ZTCOF,1.54,1.54,1.54,1.54,600.0,1_minute
2018-10-08 22:15:00,OTC:ZTCOF,1.53,1.53,1.53,1.53,1200.0,1_minute
2018-10-08 22:26:00,OTC:ZTCOF,1.54,1.54,1.54,1.54,600.0,1_minute
2018-10-08 23:32:00,OTC:ZTCOF,1.535,1.54,1.535,1.54,1000.0,1_minute
2018-10-09 00:34:00,OTC:ZTCOF,1.53,1.53,1.53,1.53,150.0,1_minute
2018-10-09 01:46:00,OTC:ZTCOF,1.54,1.54,1.54,1.54,650.0,1_minute
2018-10-09 02:43:00,OTC:ZTCOF,1.54,1.54,1.54,1.54,1200.0,1_minute
2018-10-09 20:50:00,OTC:ZTCOF,1.535,1.535,1.535,1.535,1000.0,1_minute
2018-10-09 21:14:00,OTC:ZTCOF,1.523,1.523,1.523,1.523,1000.0,1_minute
2018-10-09 22:05:00,OTC:ZTCOF,1.535,1.535,1.535,1.535,800.0,1_minute
2018-10-09 22:43:00,OTC:ZTCOF,1.52,1.52,1.52,1.52,1000.0,1_minute
2018-10-09 22:44:00,OTC:ZTCOF,1.51,1.52,1.51,1.52,13190.0,1_minute
2018-10-09 23:18:00,OTC:ZTCOF,1.51,1.51,1.51,1.51,5800.0,1_minute
2018-10-09 23:45:00,OTC:ZTCOF,1.525,1.525,1.525,1.525,600.0,1_minute
2018-10-10 02:44:00,OTC:ZTCOF,1.53,1.53,1.53,1.53,400.0,1_minute
2018-10-10 20:33:00,OTC:ZTCOF,1.51,1.51,1.51,1.51,2000.0,1_minute
2018-10-10 20:34:00,OTC:ZTCOF,1.5,1.5,1.5,1.5,10100.0,1_minute
2018-10-10 20:37:00,OTC:ZTCOF,1.51,1.51,1.51,1.51,10000.0,1_minute
2018-10-10 20:48:00,OTC:ZTCOF,1.5,1.5,1.5,1.5,2200.0,1_minute
2018-10-10 21:17:00,OTC:ZTCOF,1.505,1.505,1.505,1.505,200.0,1_minute
2018-10-10 21:20:00,OTC:ZTCOF,1.5,1.5,1.5,1.5,130.0,1_minute
2018-10-10 21:52:00,OTC:ZTCOF,1.5,1.5,1.5,1.5,1000.0,1_minute
2018-10-10 22:08:00,OTC:ZTCOF,1.5,1.5,1.5,1.5,2000.0,1_minute
2018-10-10 22:32:00,OTC:ZTCOF,1.49,1.49,1.49,1.49,1000.0,1_minute
2018-10-10 23:02:00,OTC:ZTCOF,1.49,1.49,1.49,1.49,200.0,1_minute
2018-10-10 23:27:00,OTC:ZTCOF,1.485,1.485,1.48,1.48,500.0,1_minute
2018-10-11 00:17:00,OTC:ZTCOF,1.48,1.48,1.48,1.48,1000.0,1_minute
2018-10-11 01:09:00,OTC:ZTCOF,1.49,1.49,1.48,1.48,4200.0,1_minute
2018-10-11 20:31:00,OTC:ZTCOF,1.48,1.48,1.45,1.45,1300.0,1_minute
2018-10-11 21:45:00,OTC:ZTCOF,1.45,1.45,1.45,1.45,5000.0,1_minute
2018-10-11 22:12:00,OTC:ZTCOF,1.4,1.4,1.4,1.4,1930.0,1_minute
2018-10-11 22:24:00,OTC:ZTCOF,1.45,1.45,1.44,1.44,2850.0,1_minute
2018-10-11 22:25:00,OTC:ZTCOF,1.44,1.44,1.44,1.44,2000.0,1_minute
2018-10-11 23:25:00,OTC:ZTCOF,1.44,1.44,1.44,1.44,250.0,1_minute
2018-10-11 23:34:00,OTC:ZTCOF,1.44,1.44,1.44,1.44,5000.0,1_minute
2018-10-12 00:33:00,OTC:ZTCOF,1.44,1.44,1.44,1.44,4000.0,1_minute
2018-10-12 00:34:00,OTC:ZTCOF,1.43,1.43,1.43,1.43,200.0,1_minute
2018-10-12 01:18:00,OTC:ZTCOF,1.43,1.43,1.43,1.43,200.0,1_minute
2018-10-12 02:14:00,OTC:ZTCOF,1.43,1.43,1.43,1.43,600.0,1_minute
2018-10-12 02:54:00,OTC:ZTCOF,1.43,1.43,1.43,1.43,1000.0,1_minute
2018-10-12 20:57:00,OTC:ZTCOF,1.51,1.51,1.51,1.51,1200.0,1_minute
2018-10-12 21:03:00,OTC:ZTCOF,1.51,1.51,1.51,1.51,1000.0,1_minute
2018-10-12 23:58:00,OTC:ZTCOF,1.51,1.51,1.51,1.51,1000.0,1_minute
2018-10-13 02:08:00,OTC:ZTCOF,1.495,1.495,1.495,1.495,600.0,1_minute
2018-10-15 23:34:00,OTC:ZTCOF,1.515,1.52,1.515,1.52,5000.0,1_minute
